hash    	name                                                        	batch                         	cracked   	status   	pr
49e47ecd	BaseSource                                                  	semantic-pass-family          	2026-08-04	pending  	-
03698d8a	BonusGold                                                   	semantic-pass-family          	2026-08-04	pending  	-
499b7d73	ButtonVfx                                                   	semantic-pass-family          	2026-08-04	pending  	-
3de6ce2d	CalculationKey                                              	semantic-pass-family          	2026-08-04	pending  	-
9094c397	CardAnimation                                               	semantic-pass-family          	2026-08-04	pending  	-
631a990f	CardButton                                                  	semantic-pass-family          	2026-08-04	pending  	-
1b577ba5	ChampionScores                                              	semantic-pass-family          	2026-08-04	pending  	-
ddf728ec	CheckboxButton                                              	semantic-pass-family          	2026-08-04	pending  	-
8d7928e4	CollectionId                                                	semantic-pass-family          	2026-08-04	pending  	-
1ccf05c7	CountThreshold                                              	semantic-pass-family          	2026-08-04	pending  	-
89ad2288	CursorMode                                                  	semantic-pass-family          	2026-08-04	pending  	-
8a6f9936	DefaultColors                                               	semantic-pass-family          	2026-08-04	pending  	-
ae6404bb	DisplayTemplate                                             	semantic-pass-family          	2026-08-04	pending  	-
4c7baf5e	DividerElement                                              	semantic-pass-family          	2026-08-04	pending  	-
260c7a67	DragonCamp                                                  	semantic-pass-family          	2026-08-04	pending  	-
7168974e	DynamicLighting                                             	semantic-pass-family          	2026-08-04	pending  	-
38f08bb4	ElementName                                                 	semantic-pass-family          	2026-08-04	pending  	-
2808fffd	EmissionSurface                                             	semantic-pass-family          	2026-08-04	pending  	-
fee040bc	EntityTemplate                                              	semantic-pass-family          	2026-08-04	pending  	-
c7104241	EntryTemplate                                               	semantic-pass-family          	2026-08-04	pending  	-
3d6d8631	ErrorBackground                                             	semantic-pass-family          	2026-08-04	pending  	-
26546c1d	EventsView                                                  	semantic-pass-family          	2026-08-04	pending  	-
11f48e4f	FirstEntry                                                  	semantic-pass-family          	2026-08-04	pending  	-
5089a721	GridData                                                    	semantic-pass-family          	2026-08-04	pending  	-
152930ca	HotkeyGroup                                                 	semantic-pass-family          	2026-08-04	pending  	-
a60fc46e	IconBorder                                                  	semantic-pass-family          	2026-08-04	pending  	-
87d3fa93	IconGroup                                                   	semantic-pass-family          	2026-08-04	pending  	-
7d661894	InactiveVfx                                                 	semantic-pass-family          	2026-08-04	pending  	-
f11dede3	InputData                                                   	semantic-pass-family          	2026-08-04	pending  	-
d3c84ef7	ItemConstants                                               	semantic-pass-family          	2026-08-04	pending  	-
5559c93f	JungleTooltip                                               	semantic-pass-family          	2026-08-04	pending  	-
0bc0f0c0	KillingSpree                                                	semantic-pass-family          	2026-08-04	pending  	-
297edc7e	LevelFrame                                                  	semantic-pass-family          	2026-08-04	pending  	-
ccd0de98	LongName                                                    	semantic-pass-family          	2026-08-04	pending  	-
6a8398d3	LoopAnimation                                               	semantic-pass-family          	2026-08-04	pending  	-
a3eee9db	MainScript                                                  	semantic-pass-family          	2026-08-04	pending  	-
a42ce6b4	MaxTimeout                                                  	semantic-pass-family          	2026-08-04	pending  	-
941786d4	MeshHelper                                                  	semantic-pass-family          	2026-08-04	pending  	-
fd301d67	MinLevel                                                    	semantic-pass-family          	2026-08-04	pending  	-
9c5ad4fd	ModalName                                                   	semantic-pass-family          	2026-08-04	pending  	-
bb63fa00	ModeRate                                                    	semantic-pass-family          	2026-08-04	pending  	-
4d2485d3	ModifierName                                                	semantic-pass-family          	2026-08-04	pending  	-
f835b5a4	ModifiersSource                                             	semantic-pass-family          	2026-08-04	pending  	-
baee8b38	OnEvent                                                     	semantic-pass-family          	2026-08-04	pending  	-
401f7351	OptionsButton                                               	semantic-pass-family          	2026-08-04	pending  	-
23908b24	ParentGroup                                                 	semantic-pass-family          	2026-08-04	pending  	-
a1fce550	PassType                                                    	semantic-pass-family          	2026-08-04	pending  	-
d9ccf5cb	PickMode                                                    	semantic-pass-family          	2026-08-04	pending  	-
666a9553	PipIcon                                                     	semantic-pass-family          	2026-08-04	pending  	-
55bb9b57	PortraitId                                                  	semantic-pass-family          	2026-08-04	pending  	-
8f413bda	PriceData                                                   	semantic-pass-family          	2026-08-04	pending  	-
54ff80d3	PrimaryEvent                                                	semantic-pass-family          	2026-08-04	pending  	-
66bcd454	ProviderType                                                	semantic-pass-family          	2026-08-04	pending  	-
3ed971bd	QuestData                                                   	semantic-pass-family          	2026-08-04	pending  	-
a7f23864	QuestGroup                                                  	semantic-pass-family          	2026-08-04	pending  	-
06b06978	QuestIcon                                                   	semantic-pass-family          	2026-08-04	pending  	-
d0271699	QuestList                                                   	semantic-pass-family          	2026-08-04	pending  	-
2340a395	RegionLocator                                               	semantic-pass-family          	2026-08-04	pending  	-
e2ba931c	RegionLocatorGroup                                          	semantic-pass-family          	2026-08-04	pending  	-
d9535e33	RequiredMode                                                	semantic-pass-family          	2026-08-04	pending  	-
507c22b2	RowGroup                                                    	semantic-pass-family          	2026-08-04	pending  	-
f5a853e9	RowTemplate                                                 	semantic-pass-family          	2026-08-04	pending  	-
098f86e0	RowsList                                                    	semantic-pass-family          	2026-08-04	pending  	-
6cfac45e	ScenarioIcon                                                	semantic-pass-family          	2026-08-04	pending  	-
8fd0b34f	SceneBackground                                             	semantic-pass-family          	2026-08-04	pending  	-
8780886a	SceneLeft                                                   	semantic-pass-family          	2026-08-04	pending  	-
07c3bb37	SceneRight                                                  	semantic-pass-family          	2026-08-04	pending  	-
e07619ca	ScreenName                                                  	semantic-pass-family          	2026-08-04	pending  	-
2d1c95ed	ScriptCallback                                              	semantic-pass-family          	2026-08-04	pending  	-
d2d047f1	ScrollSettings                                              	semantic-pass-family          	2026-08-04	pending  	-
a3a16c61	SelectionButton                                             	semantic-pass-family          	2026-08-04	pending  	-
fa976a70	SequencerStateMachine                                       	semantic-pass-family          	2026-08-04	pending  	-
39781626	SliderTemplate                                              	semantic-pass-family          	2026-08-04	pending  	-
4f286457	SourceVector                                                	semantic-pass-family          	2026-08-04	pending  	-
423b6dcd	StageData                                                   	semantic-pass-family          	2026-08-04	pending  	-
dfadfc6b	StandardGroup                                               	semantic-pass-family          	2026-08-04	pending  	-
3d4f04d8	TagName                                                     	semantic-pass-family          	2026-08-04	pending  	-
37af4aa7	TargetVector                                                	semantic-pass-family          	2026-08-04	pending  	-
69602260	TeamColors                                                  	semantic-pass-family          	2026-08-04	pending  	-
8cb9c019	TeamCondition                                               	semantic-pass-family          	2026-08-04	pending  	-
848de224	TeamScene                                                   	semantic-pass-family          	2026-08-04	pending  	-
a0e9b9b4	TextBackdrop                                                	semantic-pass-family          	2026-08-04	pending  	-
309878ad	TextureSize                                                 	semantic-pass-family          	2026-08-04	pending  	-
783d09c9	TftPassId                                                   	semantic-pass-family          	2026-08-04	pending  	-
536e2c9d	TitleButton                                                 	semantic-pass-family          	2026-08-04	pending  	-
ebd43853	TooltipGroup                                                	semantic-pass-family          	2026-08-04	pending  	-
5e671471	TooltipIcon                                                 	semantic-pass-family          	2026-08-04	pending  	-
e4692e47	TopTooltip                                                  	semantic-pass-family          	2026-08-04	pending  	-
8283d47c	TrackerText                                                 	semantic-pass-family          	2026-08-04	pending  	-
ad22c790	TransitionAnimation                                         	semantic-pass-family          	2026-08-04	pending  	-
1b190e3b	TriggerType                                                 	semantic-pass-family          	2026-08-04	pending  	-
bd69e44b	UnitLogic                                                   	semantic-pass-family          	2026-08-04	pending  	-
5f90a439	UpdaterName                                                 	semantic-pass-family          	2026-08-04	pending  	-
6a5b6251	ValueTooltip                                                	semantic-pass-family          	2026-08-04	pending  	-
55f100ce	VfxIcon                                                     	semantic-pass-family          	2026-08-04	pending  	-
0fb17eff	VideoGroup                                                  	semantic-pass-family          	2026-08-04	pending  	-
83fa5f0d	ZoomFov                                                     	semantic-pass-family          	2026-08-04	pending  	-
01ba2bd1	AbilityResource                                             	semantic-pass-structural      	2026-08-04	pending  	-
1a0d8988	BackgroundViewController                                    	semantic-pass-structural      	2026-08-04	pending  	-
e506fa64	Billboard                                                   	semantic-pass-structural      	2026-08-04	pending  	-
058c4484	Center                                                      	semantic-pass-structural      	2026-08-04	pending  	-
bb2fa3e3	ChainProperties                                             	semantic-pass-structural      	2026-08-04	pending  	-
792f614a	ChampionKill                                                	semantic-pass-structural      	2026-08-04	pending  	-
04e0e6cd	ChampionSpecList                                            	semantic-pass-structural      	2026-08-04	pending  	-
8ef4ba18	CharacterType                                               	semantic-pass-structural      	2026-08-04	pending  	-
7fad8491	Collection                                                  	semantic-pass-structural      	2026-08-04	pending  	-
419458b7	Colorblind                                                  	semantic-pass-structural      	2026-08-04	pending  	-
2cc0bcea	ComponentTemplate                                           	semantic-pass-structural      	2026-08-04	pending  	-
8daff178	Container                                                   	semantic-pass-structural      	2026-08-04	pending  	-
8c87107c	Context                                                     	semantic-pass-structural      	2026-08-04	pending  	-
a2a45218	CooldownDuration                                            	semantic-pass-structural      	2026-08-04	pending  	-
a85a5746	CurrencyType                                                	semantic-pass-structural      	2026-08-04	pending  	-
2057306e	Custom                                                      	semantic-pass-structural      	2026-08-04	pending  	-
72c5c2a8	DamageType                                                  	semantic-pass-structural      	2026-08-04	pending  	-
6b017c21	Delta                                                       	semantic-pass-structural      	2026-08-04	pending  	-
ef3b793d	DisplayType                                                 	semantic-pass-structural      	2026-08-04	pending  	-
516fe283	DragonKills                                                 	semantic-pass-structural      	2026-08-04	pending  	-
6452f87a	ElementId                                                   	semantic-pass-structural      	2026-08-04	pending  	-
af8bb8ce	Enable                                                      	semantic-pass-structural      	2026-08-04	pending  	-
3fee2bfa	Environment                                                 	semantic-pass-structural      	2026-08-04	pending  	-
fe30d09f	Event                                                       	semantic-pass-structural      	2026-08-04	pending  	-
7632a5e7	EventType                                                   	semantic-pass-structural      	2026-08-04	pending  	-
aaea5743	File                                                        	semantic-pass-structural      	2026-08-04	pending  	-
e1bc2b5b	FirstBlood                                                  	semantic-pass-structural      	2026-08-04	pending  	-
7afcb694	GameEnd                                                     	semantic-pass-structural      	2026-08-04	pending  	-
af4d582d	GameStart                                                   	semantic-pass-structural      	2026-08-04	pending  	-
5e0b3bdf	GameType                                                    	semantic-pass-structural      	2026-08-04	pending  	-
8557faf0	GoldValue                                                   	semantic-pass-structural      	2026-08-04	pending  	-
53703081	GroupID                                                     	semantic-pass-structural      	2026-08-04	pending  	-
5ed62070	GroupInfo                                                   	semantic-pass-structural      	2026-08-04	pending  	-
edbf0fe3	Has                                                         	semantic-pass-structural      	2026-08-04	pending  	-
0b86d992	Instance                                                    	semantic-pass-structural      	2026-08-04	pending  	-
129ae887	InventoryType                                               	semantic-pass-structural      	2026-08-04	pending  	-
2095e8b2	Killer                                                      	semantic-pass-structural      	2026-08-04	pending  	-
0cfb5881	List                                                        	semantic-pass-structural      	2026-08-04	pending  	-
eaebcf6e	MinSize                                                     	semantic-pass-structural      	2026-08-04	pending  	-
58b46aae	ModifierDriver                                              	semantic-pass-structural      	2026-08-04	pending  	-
58a1d8fb	Networking                                                  	semantic-pass-structural      	2026-08-04	pending  	-
49c5d8f9	Optional                                                    	semantic-pass-structural      	2026-08-04	pending  	-
82e3e93e	OverrideName                                                	semantic-pass-structural      	2026-08-04	pending  	-
55b10110	Parameter                                                   	semantic-pass-structural      	2026-08-04	pending  	-
2a4a32b2	Platform                                                    	semantic-pass-structural      	2026-08-04	pending  	-
df99dc9d	PositionOffset                                              	semantic-pass-structural      	2026-08-04	pending  	-
cb084e46	Progress                                                    	semantic-pass-structural      	2026-08-04	pending  	-
18ba7a52	ProgressTracks                                              	semantic-pass-structural      	2026-08-04	pending  	-
b7c0bbbc	Provider                                                    	semantic-pass-structural      	2026-08-04	pending  	-
09d0cf3d	Quest                                                       	semantic-pass-structural      	2026-08-04	pending  	-
9f77283f	Respawn                                                     	semantic-pass-structural      	2026-08-04	pending  	-
1ba79c9a	RewardType                                                  	semantic-pass-structural      	2026-08-04	pending  	-
edb15a2f	Scenario                                                    	semantic-pass-structural      	2026-08-04	pending  	-
f8f165ee	Sequencer                                                   	semantic-pass-structural      	2026-08-04	pending  	-
81189bab	SetData                                                     	semantic-pass-structural      	2026-08-04	pending  	-
3a942548	SetName                                                     	semantic-pass-structural      	2026-08-04	pending  	-
d01ec7fc	Sfx                                                         	semantic-pass-structural      	2026-08-04	pending  	-
c8d3a9fe	Spacing                                                     	semantic-pass-structural      	2026-08-04	pending  	-
2370e859	Starting                                                    	semantic-pass-structural      	2026-08-04	pending  	-
d33b3297	Stat                                                        	semantic-pass-structural      	2026-08-04	pending  	-
8252a6f2	TagColor                                                    	semantic-pass-structural      	2026-08-04	pending  	-
28d65053	TeamColor                                                   	semantic-pass-structural      	2026-08-04	pending  	-
140c8eed	Teams                                                       	semantic-pass-structural      	2026-08-04	pending  	-
0264d70c	TitleColor                                                  	semantic-pass-structural      	2026-08-04	pending  	-
55a243d9	TitleData                                                   	semantic-pass-structural      	2026-08-04	pending  	-
3696d198	TooltipData                                                 	semantic-pass-structural      	2026-08-04	pending  	-
36f6ab37	TrackName                                                   	semantic-pass-structural      	2026-08-04	pending  	-
a62782e2	Transition                                                  	semantic-pass-structural      	2026-08-04	pending  	-
19a9984e	TypeName                                                    	semantic-pass-structural      	2026-08-04	pending  	-
29ab62c2	Variables                                                   	semantic-pass-structural      	2026-08-04	pending  	-
cef90b6c	Video                                                       	semantic-pass-structural      	2026-08-04	pending  	-
7f37f5e5	Visibility                                                  	semantic-pass-structural      	2026-08-04	pending  	-
deb1ff88	WDriver                                                     	semantic-pass-structural      	2026-08-04	pending  	-
0527728d	XDriver                                                     	semantic-pass-structural      	2026-08-04	pending  	-
83b2728a	YDriver                                                     	semantic-pass-structural      	2026-08-04	pending  	-
ada68537	ZDriver                                                     	semantic-pass-structural      	2026-08-04	pending  	-
adbdac5e	AngularVelocity                                             	data-section-strings          	2026-08-05	pending  	-
a0bf18a1	Ascending                                                   	data-section-strings          	2026-08-05	pending  	-
42e3afec	AssetPath                                                   	data-section-strings          	2026-08-05	pending  	-
175eb228	Average                                                     	data-section-strings          	2026-08-05	pending  	-
1b1cc8c3	Bindings                                                    	data-section-strings          	2026-08-05	pending  	-
87ac0600	CanvasSize                                                  	data-section-strings          	2026-08-05	pending  	-
09f298df	ChannelName                                                 	data-section-strings          	2026-08-05	pending  	-
8ab31a3c	Columns                                                     	data-section-strings          	2026-08-05	pending  	-
8776327e	CounterDefinition                                           	data-section-strings          	2026-08-05	pending  	-
cf15afeb	Expression                                                  	data-section-strings          	2026-08-05	pending  	-
75000be4	FilePath                                                    	data-section-strings          	2026-08-05	pending  	-
a51be2bb	Friction                                                    	data-section-strings          	2026-08-05	pending  	-
3ed21981	IsValid                                                     	data-section-strings          	2026-08-05	pending  	-
7db9ab0b	ItemModifier                                                	data-section-strings          	2026-08-05	pending  	-
5ca5224c	KeywordData                                                 	data-section-strings          	2026-08-05	pending  	-
297c5518	MilestoneDefinition                                         	data-section-strings          	2026-08-05	pending  	-
e20b540b	MusicTrack                                                  	data-section-strings          	2026-08-05	pending  	-
873d0129	Pattern                                                     	data-section-strings          	2026-08-05	pending  	-
b8af4624	RotationOffset                                              	data-section-strings          	2026-08-05	pending  	-
7c680834	UiElementGroup                                              	data-section-strings          	2026-08-05	pending  	-
e3635366	UiElementParticleSystem                                     	data-section-strings          	2026-08-05	pending  	-
a87cd8f8	AbilityHasteMod                                             	exe-strings                   	2026-08-05	pending  	-
6049cd42	ActivationTimeMillis                                        	exe-strings                   	2026-08-05	pending  	-
0caccb87	Assists                                                     	exe-strings                   	2026-08-05	pending  	-
2092043f	AttackableUnit                                              	exe-strings                   	2026-08-05	pending  	-
19cc6053	BaronKill                                                   	exe-strings                   	2026-08-05	pending  	-
bcbb5260	BaronKills                                                  	exe-strings                   	2026-08-05	pending  	-
d1ed70fe	Barracks                                                    	exe-strings                   	2026-08-05	pending  	-
6b2bc713	BotDifficulty                                               	exe-strings                   	2026-08-05	pending  	-
4d4a2c20	BundleId                                                    	exe-strings                   	2026-08-05	pending  	-
44b0348d	CameraOffsetScale                                           	exe-strings                   	2026-08-05	pending  	-
536c1dd1	CatalogEntryId                                              	exe-strings                   	2026-08-05	pending  	-
d94acbb2	Cells                                                       	exe-strings                   	2026-08-05	pending  	-
fbe86875	Channels                                                    	exe-strings                   	2026-08-05	pending  	-
89f075a1	CharacterQuality                                            	exe-strings                   	2026-08-05	pending  	-
a586608d	ConicRangeIndicator                                         	exe-strings                   	2026-08-05	pending  	-
f3cf7575	CountersBehaveLikeStacks                                    	exe-strings                   	2026-08-05	pending  	-
358bf609	DamageDealtToChampions                                      	exe-strings                   	2026-08-05	pending  	-
33534b67	DamageTaken                                                 	exe-strings                   	2026-08-05	pending  	-
abb44364	Datacenter                                                  	exe-strings                   	2026-08-05	pending  	-
57e0eb89	DeactivationTimeMillis                                      	exe-strings                   	2026-08-05	pending  	-
c556b516	Deltas                                                      	exe-strings                   	2026-08-05	pending  	-
2dbcf122	DragonKill                                                  	exe-strings                   	2026-08-05	pending  	-
e4124e46	EffectsQuality                                              	exe-strings                   	2026-08-05	pending  	-
90e39fce	Eligibility                                                 	exe-strings                   	2026-08-05	pending  	-
fa10a755	Envelope                                                    	exe-strings                   	2026-08-05	pending  	-
896a96a7	EnvironmentQuality                                          	exe-strings                   	2026-08-05	pending  	-
1b2d687d	Faces                                                       	exe-strings                   	2026-08-05	pending  	-
091719e5	FacetId                                                     	exe-strings                   	2026-08-05	pending  	-
332a7c6d	FacetTypeId                                                 	exe-strings                   	2026-08-05	pending  	-
ce697851	Facets                                                      	exe-strings                   	2026-08-05	pending  	-
029402af	Fast                                                        	exe-strings                   	2026-08-05	pending  	-
2b3d5f5f	FlatArmorMod                                                	exe-strings                   	2026-08-05	pending  	-
4b265182	FlatArmorPenetrationMod                                     	exe-strings                   	2026-08-05	pending  	-
52142f01	FlatAttackRangeMod                                          	exe-strings                   	2026-08-05	pending  	-
0e244f16	FlatBubbleRadiusMod                                         	exe-strings                   	2026-08-05	pending  	-
784cb2ca	FlatCastRangeMod                                            	exe-strings                   	2026-08-05	pending  	-
32206719	FlatCooldownMod                                             	exe-strings                   	2026-08-05	pending  	-
63f28f92	FlatCritChanceMod                                           	exe-strings                   	2026-08-05	pending  	-
28af8b71	FlatCritDamageMod                                           	exe-strings                   	2026-08-05	pending  	-
b90ba8c4	FlatHpPoolMod                                               	exe-strings                   	2026-08-05	pending  	-
3e424c69	FlatHpRegenMod                                              	exe-strings                   	2026-08-05	pending  	-
57c6b110	FlatMagicDamageMod                                          	exe-strings                   	2026-08-05	pending  	-
04a84972	FlatMagicPenetrationMod                                     	exe-strings                   	2026-08-05	pending  	-
a7d35776	FlatMagicReduction                                          	exe-strings                   	2026-08-05	pending  	-
95231d8e	FlatMissChanceMod                                           	exe-strings                   	2026-08-05	pending  	-
d41d1aba	FlatMovementSpeedMod                                        	exe-strings                   	2026-08-05	pending  	-
bb80885a	FlatPhysicalDamageMod                                       	exe-strings                   	2026-08-05	pending  	-
b4ca9c18	FlatPhysicalReduction                                       	exe-strings                   	2026-08-05	pending  	-
f0383e4b	FlatSpellBlockMod                                           	exe-strings                   	2026-08-05	pending  	-
51c7ac80	FontFamily                                                  	exe-strings                   	2026-08-05	pending  	-
ed4469b5	FontStyle                                                   	exe-strings                   	2026-08-05	pending  	-
2bf77ed0	FontWeight                                                  	exe-strings                   	2026-08-05	pending  	-
ed584814	GameClientVersion                                           	exe-strings                   	2026-08-05	pending  	-
87d000ca	GameId                                                      	exe-strings                   	2026-08-05	pending  	-
0ecb2d58	GameTypeConfigId                                            	exe-strings                   	2026-08-05	pending  	-
166f6876	Goal                                                        	exe-strings                   	2026-08-05	pending  	-
707c2c57	HasLevelPurchasing                                          	exe-strings                   	2026-08-05	pending  	-
3e6bd56c	HostName                                                    	exe-strings                   	2026-08-05	pending  	-
54f474ac	IncreaseBy                                                  	exe-strings                   	2026-08-05	pending  	-
2c36fecc	IpAddress                                                   	exe-strings                   	2026-08-05	pending  	-
95329f52	JourneyTrack                                                	exe-strings                   	2026-08-05	pending  	-
2a95f870	Killed                                                      	exe-strings                   	2026-08-05	pending  	-
cf7f6e66	Maps                                                        	exe-strings                   	2026-08-05	pending  	-
9240af8c	MaxQuantity                                                 	exe-strings                   	2026-08-05	pending  	-
66225340	Metadata                                                    	exe-strings                   	2026-08-05	pending  	-
dd3fe563	MinimapCircularRangeIndicator                               	exe-strings                   	2026-08-05	pending  	-
63d12350	MouseWheelEnabled                                           	exe-strings                   	2026-08-05	pending  	-
5f832b26	MultiKill                                                   	exe-strings                   	2026-08-05	pending  	-
cace7aa0	NameSpace                                                   	exe-strings                   	2026-08-05	pending  	-
1ba4e4a5	ObjectiveId                                                 	exe-strings                   	2026-08-05	pending  	-
473fec75	OffsetEdgePanSpeed                                          	exe-strings                   	2026-08-05	pending  	-
a24aa31f	PercentArmorMod                                             	exe-strings                   	2026-08-05	pending  	-
61dcb042	PercentArmorPenetrationMod                                  	exe-strings                   	2026-08-05	pending  	-
b56715c1	PercentAttackRangeMod                                       	exe-strings                   	2026-08-05	pending  	-
86605da7	PercentAttackSpeedMod                                       	exe-strings                   	2026-08-05	pending  	-
2d24f8e0	PercentBaseHpRegenMod                                       	exe-strings                   	2026-08-05	pending  	-
87468807	PercentBonusArmorPenetrationMod                             	exe-strings                   	2026-08-05	pending  	-
0186eb1f	PercentBonusMagicPenetrationMod                             	exe-strings                   	2026-08-05	pending  	-
adcf90d6	PercentBubbleRadiusMod                                      	exe-strings                   	2026-08-05	pending  	-
aa3cdc8a	PercentCastRangeMod                                         	exe-strings                   	2026-08-05	pending  	-
a3db42d9	PercentCooldownMod                                          	exe-strings                   	2026-08-05	pending  	-
f0227c31	PercentCritDamageMod                                        	exe-strings                   	2026-08-05	pending  	-
a77b3edc	PercentExpBonus                                             	exe-strings                   	2026-08-05	pending  	-
d41a3cf4	PercentHealingAmountMod                                     	exe-strings                   	2026-08-05	pending  	-
45e94684	PercentHpPoolMod                                            	exe-strings                   	2026-08-05	pending  	-
586f2029	PercentHpRegenMod                                           	exe-strings                   	2026-08-05	pending  	-
dcb2dc69	PercentLifeStealMod                                         	exe-strings                   	2026-08-05	pending  	-
4e57b4d0	PercentMagicDamageMod                                       	exe-strings                   	2026-08-05	pending  	-
785dee32	PercentMagicPenetrationMod                                  	exe-strings                   	2026-08-05	pending  	-
72849a36	PercentMagicReduction                                       	exe-strings                   	2026-08-05	pending  	-
610b757a	PercentMovementSpeedMod                                     	exe-strings                   	2026-08-05	pending  	-
4cfdc319	PercentMultiplicativeAttackSpeedMod                         	exe-strings                   	2026-08-05	pending  	-
8ab82da8	PercentMultiplicativeMovementSpeedMod                       	exe-strings                   	2026-08-05	pending  	-
de677d1a	PercentPhysicalDamageMod                                    	exe-strings                   	2026-08-05	pending  	-
04d30dd8	PercentPhysicalReduction                                    	exe-strings                   	2026-08-05	pending  	-
c0339c8f	PercentSlowResistMod                                        	exe-strings                   	2026-08-05	pending  	-
2bc3b80b	PercentSpellBlockMod                                        	exe-strings                   	2026-08-05	pending  	-
0319bdba	PercentSpellEffectivenessMod                                	exe-strings                   	2026-08-05	pending  	-
1a49e6bc	PercentSpellVampMod                                         	exe-strings                   	2026-08-05	pending  	-
c5e2a3e4	PercentTenacityItemMod                                      	exe-strings                   	2026-08-05	pending  	-
c402fafa	PlayerDisconnect                                            	exe-strings                   	2026-08-05	pending  	-
8b5831bd	PlayerReconnect                                             	exe-strings                   	2026-08-05	pending  	-
c6585a26	PlaystyleCrowdControl                                       	exe-strings                   	2026-08-05	pending  	-
28f8756b	PlaystyleDurability                                         	exe-strings                   	2026-08-05	pending  	-
aa74f19a	PointAndClick                                               	exe-strings                   	2026-08-05	pending  	-
8fa6f4d0	Pools                                                       	exe-strings                   	2026-08-05	pending  	-
1367a6dd	Providers                                                   	exe-strings                   	2026-08-05	pending  	-
131ebad4	Puuid                                                       	exe-strings                   	2026-08-05	pending  	-
bc1b3d88	QuestId                                                     	exe-strings                   	2026-08-05	pending  	-
99c2bfa6	Ranked                                                      	exe-strings                   	2026-08-05	pending  	-
d4f8a53b	RepeatTriggers                                              	exe-strings                   	2026-08-05	pending  	-
22fafd5f	RequiresClaim                                               	exe-strings                   	2026-08-05	pending  	-
9e618338	RimOffset                                                   	exe-strings                   	2026-08-05	pending  	-
9ce1222b	ScaleX                                                      	exe-strings                   	2026-08-05	pending  	-
527d0336	Schema                                                      	exe-strings                   	2026-08-05	pending  	-
4daf6896	Scripting                                                   	exe-strings                   	2026-08-05	pending  	-
4408e6c2	SelectedTextColor                                           	exe-strings                   	2026-08-05	pending  	-
6f478bcd	SendFullGameState                                           	exe-strings                   	2026-08-05	pending  	-
50c23533	SeriesName                                                  	exe-strings                   	2026-08-05	pending  	-
590f9cd2	ShadowQuality                                               	exe-strings                   	2026-08-05	pending  	-
1996c599	StarLevel                                                   	exe-strings                   	2026-08-05	pending  	-
c29a644e	StartTriggerValue                                           	exe-strings                   	2026-08-05	pending  	-
752ff961	StyleSheet                                                  	exe-strings                   	2026-08-05	pending  	-
891cfe4f	Subject                                                     	exe-strings                   	2026-08-05	pending  	-
8ecb12a5	TacticalDifficulty                                          	exe-strings                   	2026-08-05	pending  	-
638cead9	TacticalStyle                                               	exe-strings                   	2026-08-05	pending  	-
fb9572d0	TftEventPve                                                 	exe-strings                   	2026-08-05	pending  	-
